city_name	state_abbrev	county_name	latitude	longitude	timezone	dst	zipcodes	year_incorporated	year_founded
Sutton	VT	Caledonia County	44.6877	-72.011815	-5	1	05267,05867		
Craftsbury	VT	Orleans County	44.627698	-72.434398	-5	1	05286,05826		
Brattleboro	VT	Windham County	42.849957	-72.62328	-5	1	05301,05302,05303,05304		
Bondville	VT	Bennington County	43.15601	-72.91347	-5	1	05340		
East Dover	VT	Windham County	42.952754	-72.79694	-5	1	05341		
Jacksonville	VT	Windham County	42.781648	-72.80609	-5	1	05342		
Jamaica	VT	Windham County	43.103191	-72.7925	-5	1	05343		1780
Marlboro	VT	Windham County	42.851149	-72.74073	-5	1	05344		
Newfane	VT	Windham County	43.003271	-72.65777	-5	1	05345		
Putney	VT	Windham County	43.02419	-72.51725	-5	1	05346		
Readsboro	VT	Bennington County	42.779542	-72.96146	-5	1	05350,05352		
South Newfane	VT	Windham County	42.934798	-72.75062	-5	1	05351		
Townshend	VT	Windham County	43.04943	-72.66643	-5	1	05353		
Vernon	VT	Windham County	42.768143	-72.51835	-5	1	05354		
Wardsboro	VT	Windham County	43.034152	-72.80748	-5	1	05355		
West Dover	VT	Windham County	42.952974	-72.87237	-5	1	05356		
West Dummerston	VT	Windham County	42.957233	-72.62408	-5	1	05357		
West Halifax	VT	Windham County	42.77448	-72.71702	-5	1	05358		
West Townshend	VT	Windham County	43.149377	-72.72492	-5	1	05359		
West Wardsboro	VT	Windham County	43.028157	-72.87914	-5	1	05360		
Whitingham	VT	Windham County	42.782281	-72.86962	-5	1	05361		
Williamsville	VT	Windham County	42.9445	-72.69222	-5	1	05362		
Wilmington	VT	Windham County	42.886921	-72.86457	-5	1	05363	1751	
Burlington	VT	Chittenden County	44.484038	-73.22126	-5	1	05401,05402,05405,05406	1864	1783
South Burlington	VT	Chittenden County	44.451941	-73.17941	-5	1	05403,05407	1971	
Winooski	VT	Chittenden County	44.494999	-73.18259	-5	1	05404	1921	
Colchester	VT	Chittenden County	44.49518	-73.165092	-5	1	05439,05446,05449		
Bakersfield	VT	Franklin County	44.772886	-72.78854	-5	1	05441		
Belvidere Center	VT	Lamoille County	44.755398	-72.68029	-5	1	05442		
Bristol	VT	Addison County	44.129002	-73.05258	-5	1	05443		1783
Cambridge	VT	Chittenden County	44.645649	-72.90151	-5	1	05444		
Charlotte	VT	Chittenden County	44.309241	-73.23504	-5	1	05445		
East Berkshire	VT	Franklin County	44.824855	-72.895849	-5	1	05447		
East Fairfield	VT	Franklin County	44.751801	-72.88247	-5	1	05448		
Enosburg Falls	VT	Franklin County	44.885689	-72.78992	-5	1	05450		
Essex	VT	Chittenden County	44.50835	-73.050271	-5	1	05451	1763	
Essex Junction	VT	Chittenden County	44.501991	-73.09376	-5	1	05452,05453		
Fairfax	VT	Chittenden County	44.693805	-73.04099	-5	1	05454		
Fairfield	VT	Franklin County	44.801734	-72.96213	-5	1	05455		
Franklin	VT	Franklin County	44.961552	-72.89351	-5	1	05457		
Grand Isle	VT	Grand Isle County	44.712593	-73.30526	-5	1	05458		
Highgate Center	VT	Franklin County	44.941617	-73.03056	-5	1	05459		
Highgate Springs	VT	Franklin County	44.974765	-73.105205	-5	1	05460		
Hinesburg	VT	Chittenden County	44.332217	-73.09254	-5	1	05461		
Huntington	VT	Chittenden County	44.304004	-72.97999	-5	1	05462		
Isle La Motte	VT	Grand Isle County	44.866344	-73.33081	-5	1	05463		
Jeffersonville	VT	Lamoille County	44.636283	-72.82257	-5	1	05464		
Jericho	VT	Chittenden County	44.486113	-72.96317	-5	1	05465		
Jonesville	VT	Chittenden County	44.362504	-73.019801	-5	1	05466		
Milton	VT	Chittenden County	44.641974	-73.13469	-5	1	05468		
Monkton	VT	Addison County	44.240375	-73.134702	-5	1	05469		
Montgomery	VT	Franklin County	44.824855	-72.895849	-5	1	05470		
Montgomery Center	VT	Franklin County	44.874895	-72.58798	-5	1	05471		
New Haven	VT	Addison County	44.121825	-73.166	-5	1	05472		
North Hero	VT	Grand Isle County	44.831101	-73.27354	-5	1	05474		
Richford	VT	Franklin County	44.970417	-72.66316	-5	1	05476		
Richmond	VT	Chittenden County	44.392443	-72.95936	-5	1	05477	1794	
Saint Albans	VT	Franklin County	44.807555	-73.09077	-5	1	05478,05479		
Saint Albans Bay	VT	Franklin County	44.824855	-72.895849	-5	1	05481		
Shelburne	VT	Chittenden County	44.388556	-73.22318	-5	1	05482		
Sheldon	VT	Franklin County	44.884125	-72.9751	-5	1	05483		
Sheldon Springs	VT	Franklin County	44.905573	-72.963154	-5	1	05485		
South Hero	VT	Grand Isle County	44.645192	-73.31452	-5	1	05486		
Starksboro	VT	Addison County	44.224103	-73.03164	-5	1	05487		
Swanton	VT	Franklin County	44.930163	-73.12099	-5	1	05488		
Underhill	VT	Chittenden County	44.546538	-72.92649	-5	1	05489		
Underhill Center	VT	Chittenden County	44.504656	-72.885253	-5	1	05490		
Vergennes	VT	Addison County	44.12753	-73.28437	-5	1	05491	1788	
Waterville	VT	Lamoille County	44.708468	-72.7585	-5	1	05492		
Westford	VT	Chittenden County	44.608283	-73.00979	-5	1	05494		
Williston	VT	Chittenden County	44.44524	-73.09917	-5	1	05495		
Montpelier	VT	Washington County	44.19906	-72.559638	-5	1	05601,05602,05603,05604,05609,05620,05633	1895	1787
Waterbury	VT	Washington County	44.352339	-72.779614	-5	1	05626,05671,05676		
Adamant	VT	Washington County	44.354296	-72.49053	-5	1	05640		
Barre	VT	Washington County	44.194307	-72.49443	-5	1	05641	1895	
Cabot	VT	Washington County	44.414576	-72.28652	-5	1	05647		
Calais	VT	Washington County	44.375726	-72.49509	-5	1	05648		
East Barre	VT	Washington County	44.152477	-72.43328	-5	1	05649		
East Calais	VT	Washington County	44.403899	-72.44328	-5	1	05650		
East Montpelier	VT	Washington County	44.282269	-72.48983	-5	1	05651		
Eden	VT	Lamoille County	44.715079	-72.5717	-5	1	05652		
Eden Mills	VT	Lamoille County	44.711083	-72.50846	-5	1	05653		
Graniteville	VT	Washington County	44.140716	-72.47675	-5	1	05654		
Hyde Park	VT	Lamoille County	44.610931	-72.59971	-5	1	05655		
Johnson	VT	Lamoille County	44.645219	-72.67941	-5	1	05656		
Lake Elmore	VT	Lamoille County	44.541415	-72.52693	-5	1	05657		
Marshfield	VT	Washington County	44.353823	-72.34925	-5	1	05658		
Moretown	VT	Washington County	44.248198	-72.78525	-5	1	05660		
Morrisville	VT	Lamoille County	44.549391	-72.60332	-5	1	05661		
Moscow	VT	Lamoille County	44.442001	-72.718759	-5	1	05662		
Northfield	VT	Washington County	44.141056	-72.66443	-5	1	05663	1855	
Northfield Falls	VT	Washington County	44.171238	-72.64976	-5	1	05664	1723	1673
North Hyde Park	VT	Lamoille County	44.67307	-72.597057	-5	1	05665		
North Montpelier	VT	Washington County	44.33865	-72.44382	-5	1	05666		
Plainfield	VT	Washington County	44.295577	-72.42365	-5	1	05667		
Roxbury	VT	Addison County	44.062311	-72.74364	-5	1	05669		
South Barre	VT	Washington County	44.175744	-72.50247	-5	1	05670		
Stowe	VT	Lamoille County	44.475387	-72.70225	-5	1	05672		
Waitsfield	VT	Washington County	44.184704	-72.8367	-5	1	05673		
Warren	VT	Washington County	44.106922	-72.85816	-5	1	05674		
Washington	VT	Orange County	44.083457	-72.422	-5	1	05675		
Waterbury Center	VT	Washington County	44.375144	-72.71362	-5	1	05677		
Websterville	VT	Washington County	44.158979	-72.46942	-5	1	05678		
Williamstown	VT	Orange County	44.109793	-72.54155	-5	1	05679		
Wolcott	VT	Lamoille County	44.551056	-72.4739	-5	1	05680		
Woodbury	VT	Washington County	44.457481	-72.40659	-5	1	05681		
Worcester	VT	Washington County	44.383559	-72.55088	-5	1	05682		
Rutland	VT	Rutland County	43.617302	-72.96325	-5	1	05701,05702	1892	
Belmont	VT	Rutland County	43.416666	-72.83445	-5	1	05730		
Benson	VT	Rutland County	43.687677	-73.291868	-5	1	05731		
Bomoseen	VT	Rutland County	43.644208	-73.20284	-5	1	05732		
Brandon	VT	Rutland County	43.810371	-73.09998	-5	1	05733		
Bridport	VT	Addison County	43.987529	-73.35144	-5	1	05734		1768
Castleton	VT	Rutland County	43.640503	-73.16118	-5	1	05735		
Center Rutland	VT	Rutland County	43.602211	-73.01298	-5	1	05736		
Chittenden	VT	Rutland County	43.735819	-72.93145	-5	1	05737		
Cuttingsville	VT	Rutland County	43.507854	-72.8642	-5	1	05738		
Danby	VT	Rutland County	43.341177	-73.01602	-5	1	05739		
East Middlebury	VT	Addison County	43.97153	-73.091416	-5	1	05740		
East Poultney	VT	Rutland County	43.592039	-72.818121	-5	1	05741		
East Wallingford	VT	Rutland County	43.441404	-72.88507	-5	1	05742		
Fair Haven	VT	Rutland County	43.666758	-73.2857	-5	1	05743		
Florence	VT	Rutland County	43.68805	-73.06783	-5	1	05744		
Forest Dale	VT	Rutland County	43.592039	-72.818121	-5	1	05745		
Gaysville	VT	Windsor County	43.785433	-72.71366	-5	1	05746		
Granville	VT	Addison County	43.999811	-72.83927	-5	1	05747		
Hancock	VT	Addison County	43.926595	-72.87143	-5	1	05748		
Hydeville	VT	Rutland County	43.619787	-73.23273	-5	1	05750		
Killington	VT	Rutland County	43.659839	-72.79419	-5	1	05751		
Poultney	VT	Rutland County	43.225264	-73.141318	-5	1	05752,05764		
Middlebury	VT	Addison County	44.006024	-73.172	-5	1	05753		
Middletown Springs	VT	Rutland County	43.477827	-73.12311	-5	1	05757		
Mount Holly	VT	Rutland County	43.452914	-72.79647	-5	1	05758,05958		
North Clarendon	VT	Rutland County	43.553904	-72.96168	-5	1	05759		
Orwell	VT	Addison County	43.801501	-73.2869	-5	1	05760		
Pawlet	VT	Rutland County	43.357161	-73.13467	-5	1	05761		
Pittsfield	VT	Rutland County	43.768578	-72.83138	-5	1	05762		
Pittsford	VT	Rutland County	43.719898	-73.00087	-5	1	05763		
Proctor	VT	Rutland County	43.657716	-73.0328	-5	1	05765		
Ripton	VT	Addison County	43.981681	-73.0155	-5	1	05766		
Rochester	VT	Windsor County	43.876046	-72.81212	-5	1	05767		
Rupert	VT	Bennington County	43.026984	-73.055156	-5	1	05768		
Salisbury	VT	Addison County	43.914026	-73.10703	-5	1	05769		
Shoreham	VT	Addison County	43.892373	-73.31583	-5	1	05770		
Stockbridge	VT	Windsor County	43.761779	-72.73703	-5	1	05772		
Wallingford	VT	Rutland County	43.444268	-72.98732	-5	1	05773		
Wells	VT	Rutland County	43.43357	-73.19578	-5	1	05774		
West Pawlet	VT	Rutland County	43.365073	-73.23612	-5	1	05775		
West Rupert	VT	Bennington County	43.235771	-73.2489	-5	1	05776		
West Rutland	VT	Rutland County	43.574326	-73.04215	-5	1	05777		
Whiting	VT	Addison County	43.864419	-73.21148	-5	1	05778		
Saint Johnsbury	VT	Caledonia County	44.412413	-72.00996	-5	1	05819		1786
Albany	VT	Orleans County	44.733624	-72.38308	-5	1	05820		
Barton	VT	Orleans County	44.750509	-72.16376	-5	1	05822		
Beebe Plain	VT	Orleans County	45.005783	-72.138347	-5	1	05823		
Concord	VT	Essex County	44.428537	-71.87212	-5	1	05824		
Coventry	VT	Orleans County	44.863351	-72.26649	-5	1	05825		
Craftsbury Common	VT	Orleans County	44.678879	-72.35975	-5	1	05827		
Danville	VT	Caledonia County	44.424043	-72.12808	-5	1	05828		
Derby	VT	Orleans County	44.945925	-72.09864	-5	1	05829,05892		
Derby Line	VT	Orleans County	44.985004	-72.05857	-5	1	05830		
East Burke	VT	Caledonia County	44.588911	-71.92705	-5	1	05832		
East Charleston	VT	Orleans County	44.82446	-71.969	-5	1	05833		
East Hardwick	VT	Caledonia County	44.529915	-72.26819	-5	1	05836		
East Haven	VT	Essex County	44.643171	-71.86394	-5	1	05837		
East Saint Johnsbury	VT	Caledonia County	44.468494	-71.930077	-5	1	05838		1786
Glover	VT	Orleans County	44.684488	-72.20936	-5	1	05839		
Granby	VT	Essex County	44.612521	-71.71536	-5	1	05840		
Greensboro	VT	Orleans County	44.599177	-72.31179	-5	1	05841		
Greensboro Bend	VT	Orleans County	44.574196	-72.24333	-5	1	05842		
Hardwick	VT	Caledonia County	44.504593	-72.35822	-5	1	05843		
Irasburg	VT	Orleans County	44.800462	-72.28964	-5	1	05845		
Island Pond	VT	Essex County	44.803005	-71.84683	-5	1	05846		
Lowell	VT	Orleans County	44.799008	-72.45025	-5	1	05847		
Lower Waterford	VT	Caledonia County	44.382103	-71.919518	-5	1	05848		
Lyndon	VT	Caledonia County	44.497557	-71.950519	-5	1	05849		
Lyndon Center	VT	Caledonia County	44.481915	-71.988258	-5	1	05850		
Lyndonville	VT	Caledonia County	44.541352	-72.02686	-5	1	05851		
Newport	VT	Orleans County	44.951093	-72.303696	-5	1	05852,05855	1917	
Morgan	VT	Orleans County	44.881758	-71.96653	-5	1	05853		
Newport Center	VT	Orleans County	44.944231	-72.30054	-5	1	05857		
North Concord	VT	Essex County	44.498374	-71.83773	-5	1	05858		
North Troy	VT	Orleans County	44.963802	-72.41782	-5	1	05859		
Orleans	VT	Orleans County	44.815511	-72.15478	-5	1	05860		
Passumpsic	VT	Caledonia County	44.46239	-72.135804	-5	1	05861		
Peacham	VT	Caledonia County	44.46239	-72.135804	-5	1	05862		
Saint Johnsbury Center	VT	Caledonia County	44.503403	-71.972088	-5	1	05863		1786
Sheffield	VT	Caledonia County	44.632918	-72.13245	-5	1	05866		
Troy	VT	Orleans County	44.902837	-72.408	-5	1	05868		
West Burke	VT	Caledonia County	44.673586	-71.95414	-5	1	05871		
West Charleston	VT	Orleans County	44.865723	-72.04647	-5	1	05872		
West Danville	VT	Caledonia County	44.411321	-72.2123	-5	1	05873		
Westfield	VT	Orleans County	44.876447	-72.42902	-5	1	05874		
West Glover	VT	Orleans County	44.722453	-72.25602	-5	1	05875		
Averill	VT	Essex County	44.680771	-71.719436	-5	1	05901		
Beecher Falls	VT	Essex County	45.008398	-71.50628	-5	1	05902		
Canaan	VT	Essex County	44.972508	-71.59275	-5	1	05903		
Gilman	VT	Essex County	44.413715	-71.70906	-5	1	05904		
Guildhall	VT	Essex County	44.682269	-71.66238	-5	1	05905		
Lunenburg	VT	Essex County	44.458803	-71.7162	-5	1	05906		
Norton	VT	Essex County	44.959647	-71.81134	-5	1	05907		
Federal Way	WA	King County	47.311072	-122.31188	-8	1	98003,98023,98063,98093	1990	
Bellevue	WA	King County	47.618371	-122.20308	-8	1	98004,98005,98006,98007,98008,98009,98015,98067		
Black Diamond	WA	King County	47.317802	-122.01479	-8	1	98010		
Carnation	WA	King County	47.648232	-121.91265	-8	1	98014		
Duvall	WA	King County	47.7353	-121.96222	-8	1	98019,98319	1913	
Edmonds	WA	Snohomish County	47.803668	-122.37096	-8	1	98020,98026	1890	1889
Fall City	WA	King County	47.565642	-121.88638	-8	1	98024		
Hobart	WA	King County	47.430704	-121.88496	-8	1	98025		
Issaquah	WA	King County	47.522828	-122.02921	-8	1	98027,98029		
Kenmore	WA	King County	47.75287	-122.24736	-8	1	98028	1998	
Kent	WA	King County	47.369098	-122.192276	-8	1	98030,98031,98032,98035,98042,98064		1890
Kirkland	WA	King County	47.67903	-122.1934	-8	1	98033,98034,98083	1905	1888
Lynnwood	WA	Snohomish County	47.808816	-122.28394	-8	1	98036,98037,98046		
Maple Valley	WA	King County	47.381989	-122.03553	-8	1	98038	1997	
Medina	WA	King County	47.626571	-122.2328	-8	1	98039	1955	
Mercer Island	WA	King County	47.569271	-122.23233	-8	1	98040		
Mountlake Terrace	WA	Snohomish County	47.790969	-122.30539	-8	1	98043		
North Bend	WA	King County	47.483057	-121.73254	-8	1	98045	2010	
Ravensdale	WA	King County	47.359414	-121.88657	-8	1	98051		
Redmond	WA	King County	47.677471	-122.12138	-8	1	98052,98053,98073		
Renton	WA	King County	47.467422	-122.21005	-8	1	98055,98056,98057,98058,98059		
Seattle	WA	King County	47.432251	-121.803388	-8	1	98060,98101,98102,98103,98104,98105,98106,98107,98108,98109,98111,98112,98114,98115,98116,98117,98118,98119,98121,98122,98124,98125,98126,98129,98130,98131,98132,98133,98134,98136,98138,98140,98144,98145,98146,98148,98150,98151,98154,98155,98158,98160,98161,98164,98166,98168,98171,98174,98177,98178,98181,98184,98185,98188,98190,98191,98195,98198,98199	1869	
Snoqualmie	WA	King County	47.530639	-121.83053	-8	1	98065		
Snoqualmie Pass	WA	Kittitas County	47.397811	-121.39603	-8	1	98068		
Vashon	WA	King County	47.416198	-122.46821	-8	1	98070		
Woodinville	WA	King County	47.758786	-122.10205	-8	1	98072	1993	
Sammamish	WA	King County	47.625364	-122.045347	-8	1	98074,98075		
Bainbridge Island	WA	Kitsap County	47.65526	-122.53508	-8	1	98110		
Shoreline	WA	King County	47.763669	-122.35384	-8	1	98113		
Everett	WA	Snohomish County	47.986274	-122.20222	-8	1	98201,98203,98204,98205,98206,98207,98208	1893	
Acme	WA	Whatcom County	48.681582	-122.1977	-8	1	98220		
Anacortes	WA	Skagit County	48.495234	-122.61976	-8	1	98221		
Arlington	WA	Snohomish County	48.203856	-122.05288	-8	1	98223		
Baring	WA	King County	47.763755	-121.47607	-8	1	98224		
Bellingham	WA	Whatcom County	48.747578	-122.48508	-8	1	98225,98226,98227,98228,98229	1904	
Blaine	WA	Whatcom County	48.961443	-122.73714	-8	1	98230,98231	1890	
Burlington	WA	Skagit County	48.486892	-122.33366	-8	1	98233	1902	
Clinton	WA	Island County	47.962134	-122.40089	-8	1	98236		
Concrete	WA	Skagit County	48.497601	-121.70018	-8	1	98237		
Conway	WA	Skagit County	48.337796	-122.34517	-8	1	98238		
Coupeville	WA	Island County	48.204162	-122.66723	-8	1	98239		
Custer	WA	Whatcom County	48.931679	-122.63256	-8	1	98240		
Darrington	WA	Snohomish County	48.265483	-121.56075	-8	1	98241		
Deming	WA	Whatcom County	48.841442	-122.12547	-8	1	98244		
Everson	WA	Whatcom County	48.900256	-122.32095	-8	1	98247		
Ferndale	WA	Whatcom County	48.852655	-122.61807	-8	1	98248	2012	
Freeland	WA	Island County	48.029176	-122.54222	-8	1	98249		
Friday Harbor	WA	San Juan County	48.55113	-123.07563	-8	1	98250		
Gold Bar	WA	Snohomish County	47.851713	-121.66644	-8	1	98251		
Granite Falls	WA	Snohomish County	48.070852	-121.82242	-8	1	98252		
Hamilton	WA	Skagit County	48.525461	-121.9887	-8	1	98255		
Index	WA	Snohomish County	47.84138	-121.50689	-8	1	98256		
La Conner	WA	Skagit County	48.393063	-122.50476	-8	1	98257		
Lake Stevens	WA	Snohomish County	48.028355	-122.06327	-8	1	98258		
Langley	WA	Island County	48.030555	-122.44856	-8	1	98260	1913	
Lyman	WA	Skagit County	48.534462	-122.058644	-8	1	98263		
Lynden	WA	Whatcom County	48.943476	-122.45723	-8	1	98264		
Maple Falls	WA	Whatcom County	48.853213	-122.247881	-8	1	98266		
Marblemount	WA	Skagit County	48.499159	-121.43163	-8	1	98267		
Marysville	WA	Snohomish County	48.061269	-122.1588	-8	1	98270,98271	1891	1872
Monroe	WA	Snohomish County	47.860245	-121.93734	-8	1	98272		
Mount Vernon	WA	Skagit County	48.414576	-122.35196	-8	1	98273,98274	1889	
Mukilteo	WA	Snohomish County	47.916148	-122.30293	-8	1	98275	1947	
Nooksack	WA	Whatcom County	48.834208	-122.335734	-8	1	98276		
Oak Harbor	WA	Island County	48.303774	-122.65093	-8	1	98277,98278		
Point Roberts	WA	Whatcom County	48.99201	-123.05047	-8	1	98281		
Camano	WA	Island County	48.185511	-122.48209	-8	1	98282		
Rockport	WA	Skagit County	48.509814	-121.48418	-8	1	98283		
Silvana	WA	Snohomish County	48.037258	-121.682271	-8	1	98287		
Skykomish	WA	King County	47.658047	-121.41445	-8	1	98288		
Snohomish	WA	Snohomish County	47.930902	-122.03976	-8	1	98290,98291,98296		1859
Stanwood	WA	Snohomish County	48.222046	-122.38961	-8	1	98292		
Startup	WA	Snohomish County	47.870275	-121.76849	-8	1	98293		
Sultan	WA	Snohomish County	47.86527	-121.78899	-8	1	98294		
Sumas	WA	Whatcom County	48.971298	-122.20146	-8	1	98295		
Anderson Island	WA	Pierce County	47.16438	-122.69584	-8	1	98303		
Ashford	WA	Pierce County	46.75523	-122.01544	-8	1	98304		
Bremerton	WA	Kitsap County	47.58675	-122.62371	-8	1	98310,98311,98312,98314,98337		
Silverdale	WA	Kitsap County	47.720777	-122.71309	-8	1	98315,98383		
Brinnon	WA	Jefferson County	47.705616	-122.92868	-8	1	98320		
Buckley	WA	Pierce County	47.155649	-122.05255	-8	1	98321	1889	
Burley	WA	Kitsap County	47.687971	-122.729304	-8	1	98322		
Carbonado	WA	Pierce County	47.035525	-121.951	-8	1	98323		
Carlsborg	WA	Clallam County	48.18315	-123.872972	-8	1	98324		
Clallam Bay	WA	Clallam County	48.181608	-124.41188	-8	1	98326		
Eatonville	WA	Pierce County	46.884733	-122.29237	-8	1	98328		
Gig Harbor	WA	Pierce County	47.378121	-122.7222	-8	1	98329,98332,98335		
Elbe	WA	Pierce County	46.761546	-122.17858	-8	1	98330		
Forks	WA	Clallam County	47.838423	-124.35888	-8	1	98331	1945	
Fox Island	WA	Pierce County	47.244053	-122.6199	-8	1	98333		
Graham	WA	Pierce County	47.028423	-122.291	-8	1	98338		
Hansville	WA	Kitsap County	47.910628	-122.57489	-8	1	98340		
Indianola	WA	Kitsap County	47.74878	-122.53051	-8	1	98342		
Kapowsin	WA	Pierce County	46.989916	-122.222642	-8	1	98344		
Keyport	WA	Kitsap County	47.702342	-122.62554	-8	1	98345		
Kingston	WA	Kitsap County	47.807359	-122.51962	-8	1	98346		
La Grande	WA	Pierce County	47.066193	-122.113223	-8	1	98348		
Longbranch	WA	Pierce County	47.200168	-122.77537	-8	1	98351		
Sumner	WA	Pierce County	47.066193	-122.113223	-8	1	98352,98390		
Manchester	WA	Kitsap County	47.553289	-122.54535	-8	1	98353		
Mineral	WA	Lewis County	46.711036	-122.0348	-8	1	98355		
Morton	WA	Lewis County	46.562676	-122.29514	-8	1	98356		
Neah Bay	WA	Clallam County	48.35306	-124.64076	-8	1	98357		
Orting	WA	Pierce County	47.039607	-122.14691	-8	1	98360		
Packwood	WA	Lewis County	46.580048	-121.61674	-8	1	98361		
Port Angeles	WA	Clallam County	48.097144	-123.40628	-8	1	98362,98363	1890	
Port Ludlow	WA	Jefferson County	47.907561	-122.69416	-8	1	98365		
Port Orchard	WA	Kitsap County	47.53587	-122.59905	-8	1	98366,98367		
Port Townsend	WA	Jefferson County	48.100255	-122.79736	-8	1	98368	1851	
Poulsbo	WA	Kitsap County	47.743302	-122.63041	-8	1	98370		
Puyallup	WA	Pierce County	47.196272	-122.31577	-8	1	98371,98372,98373,98374,98375		
Quilcene	WA	Jefferson County	47.826111	-122.85233	-8	1	98376		
Seabeck	WA	Kitsap County	47.596122	-122.89456	-8	1	98380		
